Stock,Weight,Inds,Weight_flies,Sex,Treatment,Set,MitoNuc,Mito,Nuc,weight_per_fly,Build
42A,0.979028,13,0.990694,M,Control,4,yak_Ore,yak,Ore,0.000897384615384612,A
42A,1.005704,20,1.022572,M,Rotenone,9,yak_Ore,yak,Ore,0.000843400000000005,A
42A,0.966516,16,0.977838,M,Control,1,yak_Ore,yak,Ore,0.000707624999999996,A
42A,1.000948,17,1.015948,M,Rotenone,9,yak_Ore,yak,Ore,0.000882352941176478,A
42A,1.00011,7,1.009052,F,Control,5,yak_Ore,yak,Ore,0.00127742857142857,A
42A,0.997814,20,1.016014,M,Rotenone,9,yak_Ore,yak,Ore,0.00091,A
42B,1.001318,16,1.017378,M,Rotenone,2,yak_Ore,yak,Ore,0.00100375,B
42B,1.00509,14,1.020424,F,Rotenone,1,yak_Ore,yak,Ore,0.00109528571428571,B
42B,1.027254,17,1.051112,F,Rotenone,9,yak_Ore,yak,Ore,0.00140341176470589,B
42B,1.034318,18,1.050134,M,Rotenone,3,yak_Ore,yak,Ore,0.000878666666666657,B
42B,1.007564,19,1.021738,M,Rotenone,2,yak_Ore,yak,Ore,0.000746000000000007,B
42B,1.002322,18,1.025048,F,Control,9,yak_Ore,yak,Ore,0.00126255555555556,B
42B,1.017472,19,1.034276,M,Rotenone,1,yak_Ore,yak,Ore,0.000884421052631581,B
42B,1.037482,13,1.04898,M,Rotenone,3,yak_Ore,yak,Ore,0.000884461538461539,B
42B,1.043108,9,1.055452,F,Rotenone,3,yak_Ore,yak,Ore,0.00137155555555557,B
42B,1.03703,17,1.06063,F,Control,3,yak_Ore,yak,Ore,0.00138823529411765,B
42B,1.00292,21,1.021136,M,Control,3,yak_Ore,yak,Ore,0.000867428571428572,B
42B,0.993248,18,1.014328,F,Control,9,yak_Ore,yak,Ore,0.0011711111111111,B
42B,1.039428,18,1.061696,F,Rotenone,9,yak_Ore,yak,Ore,0.00123711111111111,B
42B,1.002642,12,1.021284,F,Control,2,yak_Ore,yak,Ore,0.0015535,B
42B,1.056158,9,1.06901,F,Rotenone,3,yak_Ore,yak,Ore,0.00142800000000001,B
42B,1.023262,20,1.05098,F,Rotenone,9,yak_Ore,yak,Ore,0.00138590000000001,B
42B,0.95621,16,0.968966,M,Control,9,yak_Ore,yak,Ore,0.000797249999999999,B
42B,1.040168,6,1.049006,F,Control,3,yak_Ore,yak,Ore,0.00147300000000002,B
42B,0.978556,18,0.993538,M,Control,9,yak_Ore,yak,Ore,0.000832333333333336,B
42B,0.995628,17,1.01542,F,Control,9,yak_Ore,yak,Ore,0.00116423529411765,B
42B,0.971304,17,0.9845,M,Control,1,yak_Ore,yak,Ore,0.000776235294117653,B
42B,1.024886,14,1.043982,F,Rotenone,2,yak_Ore,yak,Ore,0.001364,B
42B,0.996978,13,1.013156,F,Control,1,yak_Ore,yak,Ore,0.00124446153846153,B
42B,0.998742,23,1.01845,M,Control,3,yak_Ore,yak,Ore,0.000856869565217394,B
42B,1.018023,12,1.031662,F,Rotenone,1,yak_Ore,yak,Ore,0.00113658333333335,B
42B,0.96779,19,0.979774,M,Control,2,yak_Ore,yak,Ore,0.000630736842105263,B
42B,0.963936,16,0.983932,M,Control,2,yak_Ore,yak,Ore,0.00124975,B
42B,1.005926,19,1.021878,M,Rotenone,9,yak_Ore,yak,Ore,0.000839578947368419,B
42B,1.039252,14,1.057342,F,Rotenone,2,yak_Ore,yak,Ore,0.00129214285714285,B
42B,0.970692,20,0.987678,M,Control,1,yak_Ore,yak,Ore,0.000849299999999997,B
42B,0.971534,18,0.985458,M,Control,9,yak_Ore,yak,Ore,0.000773555555555552,B
42B,1.003168,20,1.020098,M,Rotenone,9,yak_Ore,yak,Ore,0.000846499999999995,B
42B,1.004602,17,1.02178,M,Rotenone,1,yak_Ore,yak,Ore,0.00101047058823529,B
42B,0.997632,20,1.015086,M,Rotenone,9,yak_Ore,yak,Ore,0.000872699999999998,B
42B,0.995618,11,1.0107,F,Control,1,yak_Ore,yak,Ore,0.0013710909090909,B
43A,1.024706,13,1.041076,F,Rotenone,7,zim53_375,Zim53,375,0.00125923076923077,A
43A,1.000742,13,1.010442,M,Rotenone,7,zim53_375,Zim53,375,0.000746153846153849,A
43A,1.012918,12,1.028168,F,Rotenone,7,zim53_375,Zim53,375,0.00127083333333333,A
43A,0.991808,12,1.007528,F,Control,7,zim53_375,Zim53,375,0.00131,A
43A,1.022674,13,1.039536,F,Rotenone,7,zim53_375,Zim53,375,0.00129707692307692,A
43A,0.998602,13,1.008288,M,Rotenone,7,zim53_375,Zim53,375,0.000745076923076929,A
43A,0.998768,13,1.008874,M,Rotenone,7,zim53_375,Zim53,375,0.00077738461538462,A
43A,0.99826,12,1.01254,F,Control,7,zim53_375,Zim53,375,0.00119,A
43A,0.970774,13,0.980612,M,Control,7,zim53_375,Zim53,375,0.000756769230769232,A
43A,0.963454,13,0.972892,M,Control,7,zim53_375,Zim53,375,0.000725999999999996,A
43A,0.99351,12,1.008494,F,Control,7,zim53_375,Zim53,375,0.00124866666666667,A
43A,0.963736,14,0.973952,M,Control,7,zim53_375,Zim53,375,0.000729714285714286,A
43B,1.002588,12,1.013474,F,Control,7,zim53_375,Zim53,375,0.000907166666666663,B
43B,1.02337,14,1.039896,F,Rotenone,7,zim53_375,Zim53,375,0.00118042857142857,B
43B,0.99634,14,1.00624,M,Rotenone,7,zim53_375,Zim53,375,0.000707142857142859,B
43B,1.004909,13,1.014002,M,Rotenone,7,zim53_375,Zim53,375,0.00069946153846154,B
43B,1.031322,13,1.046188,F,Rotenone,7,zim53_375,Zim53,375,0.00114353846153845,B
43B,1.023824,13,1.037792,F,Rotenone,7,zim53_375,Zim53,375,0.00107446153846154,B
43B,0.99745,12,1.009258,F,Control,7,zim53_375,Zim53,375,0.000984000000000003,B
43B,0.996216,12,1.00741,F,Control,7,zim53_375,Zim53,375,0.000932833333333327,B
43B,0.958972,13,0.967412,M,Control,7,zim53_375,Zim53,375,0.000649230769230769,B
43B,0.955912,13,0.96388,M,Control,7,zim53_375,Zim53,375,0.000612923076923075,B
43B,0.95908,12,0.966682,M,Control,7,zim53_375,Zim53,375,0.0006335,B
43B,1.007836,14,1.017818,M,Rotenone,7,zim53_375,Zim53,375,0.000712999999999995,B
45A,1.036098,19,1.050394,M,Rotenone,3,sm21_375,sm21,375,0.000752421052631584,A
45A,0.958918,13,0.966878,M,Control,6,sm21_375,sm21,375,0.00061230769230769,A
45A,1.035148,18,1.049362,M,Rotenone,3,sm21_375,sm21,375,0.000789666666666664,A
45A,1.035444,15,1.053884,F,Control,3,sm21_375,sm21,375,0.00122933333333333,A
45A,1.021468,13,1.035972,F,Rotenone,4,sm21_375,sm21,375,0.0011156923076923,A
45A,1.030954,17,1.047882,F,Rotenone,1,sm21_375,sm21,375,0.000995764705882356,A
45A,1.020826,14,1.035556,F,Rotenone,4,sm21_375,sm21,375,0.00105214285714285,A
45A,1.026632,20,1.04913,F,Rotenone,9,sm21_375,sm21,375,0.0011249,A
45A,0.95975,14,0.968962,M,Control,5,sm21_375,sm21,375,0.000658,A
45A,1.02509,14,1.039852,F,Rotenone,4,sm21_375,sm21,375,0.00105442857142857,A
45A,0.998024,13,1.01127,F,Control,6,sm21_375,sm21,375,0.00101892307692307,A
45A,0.998138,15,1.008684,M,Rotenone,7,sm21_375,sm21,375,0.000703066666666663,A
45A,1.023092,15,1.037494,F,Rotenone,2,sm21_375,sm21,375,0.000960133333333335,A
45A,0.999172,20,1.013724,M,Rotenone,2,sm21_375,sm21,375,0.000727600000000006,A
45A,1.006116,11,1.013068,M,Rotenone,6,sm21_375,sm21,375,0.000632000000000006,A
45A,1.002134,19,1.02349,F,Control,9,sm21_375,sm21,375,0.001124,A
45A,0.964256,20,0.977732,M,Control,1,sm21_375,sm21,375,0.000673800000000002,A
45A,1.003024,13,1.016672,F,Control,6,sm21_375,sm21,375,0.00104984615384616,A
45A,1.045864,17,1.066616,F,Rotenone,3,sm21_375,sm21,375,0.00122070588235295,A
45A,1.001816,7,1.008454,F,Control,5,sm21_375,sm21,375,0.000948285714285703,A
45A,0.99375,19,1.01592,F,Control,9,sm21_375,sm21,375,0.00116684210526315,A
45A,0.99821,20,1.008198,M,Rotenone,2,sm21_375,sm21,375,0.000499399999999994,A
45A,1.028024,7,1.035732,F,Control,4,sm21_375,sm21,375,0.00110114285714286,A
45A,1.012528,17,1.02962,F,Rotenone,1,sm21_375,sm21,375,0.00100541176470588,A
45A,0.993476,16,1.006424,F,Control,1,sm21_375,sm21,375,0.000809249999999997,A
45A,0.965952,20,0.982026,M,Control,1,sm21_375,sm21,375,0.000803699999999996,A
45A,1.019164,9,1.02884,F,Rotenone,6,sm21_375,sm21,375,0.00107511111111111,A
45A,1.022738,18,1.043734,F,Rotenone,2,sm21_375,sm21,375,0.00116644444444445,A
45A,0.994616,13,1.010422,F,Control,1,sm21_375,sm21,375,0.00121584615384615,A
45A,0.998362,13,1.007122,M,Rotenone,5,sm21_375,sm21,375,0.000673846153846162,A
45A,1.0009,19,1.023676,F,Control,9,sm21_375,sm21,375,0.00119873684210527,A
45A,0.955618,19,0.999754,M,Control,2,sm21_375,sm21,375,0.00232294736842106,A
45A,1.024168,9,1.033388,F,Rotenone,6,sm21_375,sm21,375,0.00102444444444445,A
45A,1.02066,7,1.028202,F,Control,4,sm21_375,sm21,375,0.00107742857142859,A
45A,1.004758,15,1.015276,M,Rotenone,7,sm21_375,sm21,375,0.000701200000000002,A
45A,1.002814,14,1.01881,F,Control,6,sm21_375,sm21,375,0.00114257142857142,A
45A,0.966332,14,0.973362,M,Control,9,sm21_375,sm21,375,0.000502142857142856,A
45A,0.959174,13,0.968278,M,Control,6,sm21_375,sm21,375,0.000700307692307692,A
45A,1.068992,15,1.087026,F,Rotenone,3,sm21_375,sm21,375,0.00120226666666667,A
45A,1.002048,12,1.009608,M,Rotenone,6,sm21_375,sm21,375,0.000630000000000001,A
45A,0.971636,14,0.980954,M,Control,6,sm21_375,sm21,375,0.000665571428571424,A
45A,1.010276,15,1.01995,M,Rotenone,7,sm21_375,sm21,375,0.000644933333333331,A
45A,1.002198,14,1.01219,M,Rotenone,5,sm21_375,sm21,375,0.000713714285714286,A
45A,1.014728,20,1.036962,F,Rotenone,9,sm21_375,sm21,375,0.00111169999999999,A
45A,0.99077,20,1.006572,M,Control,3,sm21_375,sm21,375,0.000790099999999999,A
45A,1.003914,5,1.009904,F,Control,4,sm21_375,sm21,375,0.00119799999999999,A
45A,0.947822,14,0.957596,M,Control,5,sm21_375,sm21,375,0.000698142857142854,A
45A,0.948772,11,0.956006,M,Control,4,sm21_375,sm21,375,0.00065763636363637,A
45A,0.99772,13,1.005996,M,Rotenone,4,sm21_375,sm21,375,0.000636615384615372,A
45A,1.010892,12,1.01838,M,Rotenone,4,sm21_375,sm21,375,0.000624000000000013,A
45A,0.947226,12,0.954994,M,Control,4,sm21_375,sm21,375,0.000647333333333333,A
45A,1.005834,19,1.019658,M,Rotenone,9,sm21_375,sm21,375,0.000727578947368424,A
45A,1.011892,17,1.025802,M,Rotenone,1,sm21_375,sm21,375,0.000818235294117652,A
45A,0.99787,14,1.007594,M,Rotenone,5,sm21_375,sm21,375,0.000694571428571433,A
45A,1.02212,20,1.046046,F,Rotenone,9,sm21_375,sm21,375,0.00119630000000001,A
45A,1.000734,8,1.010016,F,Control,5,sm21_375,sm21,375,0.00116025,A
45A,1.011482,14,1.0218,M,Rotenone,4,sm21_375,sm21,375,0.000737000000000003,A
45A,0.959212,13,0.968252,M,Control,7,sm21_375,sm21,375,0.000695384615384619,A
45A,1.00019,14,1.015448,F,Rotenone,7,sm21_375,sm21,375,0.00108985714285714,A
45A,0.97877,12,0.987056,M,Control,4,sm21_375,sm21,375,0.000690500000000001,A
45A,1.005806,12,1.013616,M,Rotenone,6,sm21_375,sm21,375,0.000650833333333341,A
45A,0.98555,13,0.994762,M,Control,7,sm21_375,sm21,375,0.000708615384615384,A
45A,0.951034,17,0.97686,M,Control,9,sm21_375,sm21,375,0.00151917647058823,A
45A,1.017496,15,1.033298,F,Rotenone,7,sm21_375,sm21,375,0.00105346666666667,A
45A,0.958682,14,0.968046,M,Control,7,sm21_375,sm21,375,0.000668857142857138,A
45A,1.000144,12,1.014122,F,Control,7,sm21_375,sm21,375,0.00116483333333334,A
45A,0.999566,22,1.014998,M,Rotenone,9,sm21_375,sm21,375,0.000701454545454551,A
45A,0.958402,16,0.970106,M,Control,9,sm21_375,sm21,375,0.000731500000000003,A
45A,1.00328,8,1.01136,F,Control,5,sm21_375,sm21,375,0.00101000000000001,A
45A,1.02283,14,1.037728,F,Rotenone,7,sm21_375,sm21,375,0.00106414285714286,A
45A,1.025362,8,1.033602,F,Rotenone,6,sm21_375,sm21,375,0.00102999999999998,A
45A,1.018746,11,1.030208,F,Rotenone,5,sm21_375,sm21,375,0.00104200000000001,A
45A,1.035022,18,1.057876,F,Control,3,sm21_375,sm21,375,0.00126966666666666,A
45A,1.000686,12,1.015968,F,Control,7,sm21_375,sm21,375,0.0012735,A
45A,0.998768,19,1.01182,M,Rotenone,9,sm21_375,sm21,375,0.00068694736842105,A
45A,0.999804,10,1.010106,F,Rotenone,5,sm21_375,sm21,375,0.00103019999999999,A
45A,1.010718,28,1.03231,M,Control,3,sm21_375,sm21,375,0.000771142857142859,A
45A,1.023936,11,1.035856,F,Rotenone,5,sm21_375,sm21,375,0.00108363636363638,A
45A,0.966118,13,0.974722,M,Control,5,sm21_375,sm21,375,0.00066184615384615,A
45A,0.99716,12,1.012264,F,Control,7,sm21_375,sm21,375,0.00125866666666667,A
45B,0.956382,19,0.969206,M,Control,1,sm21_375,sm21,375,0.000674947368421056,B
45B,0.999,19,1.013494,M,Control,3,sm21_375,sm21,375,0.000762842105263152,B
45B,0.996102,19,1.0175768,F,Control,9,sm21_375,sm21,375,0.00113025263157895,B
45B,1.00484,18,1.019882,M,Rotenone,2,sm21_375,sm21,375,0.000835666666666667,B
45B,1.00267,18,1.02086,F,Control,1,sm21_375,sm21,375,0.00101055555555556,B
45B,1.041302,17,1.060908,F,Control,3,sm21_375,sm21,375,0.00115329411764706,B
45B,1.006718,24,1.023566,M,Rotenone,9,sm21_375,sm21,375,0.000701999999999999,B
45B,1.036508,17,1.055316,F,Control,3,sm21_375,sm21,375,0.00110635294117647,B
45B,0.99677,10,1.00638,F,Control,2,sm21_375,sm21,375,0.000961000000000001,B
45B,1.024876,19,1.051402,F,Rotenone,9,sm21_375,sm21,375,0.0013961052631579,B
45B,0.998476,22,1.01419,M,Rotenone,9,sm21_375,sm21,375,0.000714272727272722,B
45B,1.037148,20,1.052976,M,Rotenone,3,sm21_375,sm21,375,0.000791399999999998,B
45B,1.023272,19,1.044704,F,Rotenone,9,sm21_375,sm21,375,0.00112800000000001,B
45B,1.01797,19,1.03183,M,Control,3,sm21_375,sm21,375,0.000729473684210525,B
45B,0.961572,10,0.961968,M,Control,2,sm21_375,sm21,375,3.96000000000063e-05,B
45B,1.000588,21,1.02536,F,Control,9,sm21_375,sm21,375,0.00117961904761905,B
45B,1.016218,20,1.035262,F,Rotenone,2,sm21_375,sm21,375,0.000952199999999992,B
45B,1.004602,16,1.018758,M,Rotenone,2,sm21_375,sm21,375,0.000884750000000004,B
45B,0.99737,10,1.00764,F,Control,2,sm21_375,sm21,375,0.00102700000000001,B
45B,0.986302,20,1.000865,M,Control,1,sm21_375,sm21,375,0.000728149999999994,B
45B,1.022156,19,1.04412,F,Rotenone,2,sm21_375,sm21,375,0.00115599999999999,B
45B,0.959156,20,0.97386,M,Control,9,sm21_375,sm21,375,0.000735199999999997,B
45B,0.993634,20,1.016966,F,Control,9,sm21_375,sm21,375,0.0011666,B
45B,1.027956,22,1.054354,F,Rotenone,9,sm21_375,sm21,375,0.00119990909090909,B
45B,1.00001,19,1.018012,F,Control,1,sm21_375,sm21,375,0.000947473684210519,B
45B,0.950516,12,0.958558,M,Control,2,sm21_375,sm21,375,0.000670166666666666,B
45B,0.98667,20,1.001734,M,Control,9,sm21_375,sm21,375,0.000753199999999993,B
45B,1.018472,20,1.041832,F,Rotenone,1,sm21_375,sm21,375,0.001168,B
45B,1.0434,16,1.063276,F,Rotenone,3,sm21_375,sm21,375,0.00124225,B
45B,1.051454,18,1.07346,F,Rotenone,3,sm21_375,sm21,375,0.00122255555555555,B
45B,1.0269,16,1.042778,F,Rotenone,1,sm21_375,sm21,375,0.000992375000000004,B
45B,1.00433,24,1.023126,M,Rotenone,9,sm21_375,sm21,375,0.000783166666666668,B
45B,1.028856,19,1.043926,M,Rotenone,3,sm21_375,sm21,375,0.000793157894736838,B
45B,0.958994,20,0.974404,M,Control,9,sm21_375,sm21,375,0.000770500000000002,B
45B,1.02644,20,1.031788,M,Rotenone,1,sm21_375,sm21,375,0.000267399999999995,B
46A,1.003006,8,1.011476,F,Control,5,yak_375,yak,375,0.00105875,A
46A,0.959544,18,0.970898,M,Control,1,yak_375,yak,375,0.000630777777777783,A
46A,1.002346,16,1.014242,F,Control,1,yak_375,yak,375,0.000743500000000008,A
46A,0.999348,8,1.00846,F,Control,5,yak_375,yak,375,0.00113899999999999,A
46A,0.99781,13,1.006956,M,Rotenone,4,yak_375,yak,375,0.000703538461538461,A
46A,0.995636,19,1.008932,M,Rotenone,2,yak_375,yak,375,0.000699789473684209,A
46A,0.991774,15,1.009208,F,Control,9,yak_375,yak,375,0.00116226666666667,A
46A,0.959188,11,0.965934,M,Control,7,yak_375,yak,375,0.00061327272727272,A
46A,1.005676,19,1.021678,M,Rotenone,2,yak_375,yak,375,0.000842210526315793,A
46A,1.000534,22,1.02631,F,Control,9,yak_375,yak,375,0.00117163636363636,A
46A,0.996478,17,1.012122,F,Control,1,yak_375,yak,375,0.000920235294117647,A
46A,0.99646,20,1.019048,F,Control,9,yak_375,yak,375,0.0011294,A
46A,0.95276,14,0.962328,M,Control,4,yak_375,yak,375,0.000683428571428565,A
46A,1.025626,6,1.031232,F,Rotenone,5,yak_375,yak,375,0.000934333333333333,A
46A,0.974744,13,0.983238,M,Control,4,yak_375,yak,375,0.000653384615384607,A
46A,1.006288,13,1.01543,M,Rotenone,4,yak_375,yak,375,0.000703230769230768,A
46A,1.069206,16,1.088034,F,Rotenone,3,yak_375,yak,375,0.00117674999999999,A
46A,1.020986,19,1.041904,F,Rotenone,9,yak_375,yak,375,0.00110094736842105,A
46A,1.039524,20,1.063974,F,Rotenone,9,yak_375,yak,375,0.0012225,A
46A,1.022474,13,1.037026,F,Rotenone,7,yak_375,yak,375,0.00111938461538461,A
46A,1.00275,9,1.012008,F,Control,6,yak_375,yak,375,0.00102866666666667,A
46A,0.959554,19,0.972846,M,Control,9,yak_375,yak,375,0.000699578947368419,A
46A,0.975126,12,0.982718,M,Control,7,yak_375,yak,375,0.000632666666666661,A
46A,0.997136,9,1.00636,F,Control,6,yak_375,yak,375,0.00102488888888888,A
46A,1.000672,18,1.021942,F,Control,2,yak_375,yak,375,0.00118166666666666,A
46A,0.966232,13,0.974706,M,Control,6,yak_375,yak,375,0.000651846153846152,A
46A,1.01894,7,1.025478,F,Rotenone,5,yak_375,yak,375,0.00093399999999999,A
46A,1.011642,12,1.018586,M,Rotenone,5,yak_375,yak,375,0.000578666666666672,A
46A,1.031494,19,1.051274,F,Rotenone,1,yak_375,yak,375,0.00104105263157895,A
46A,1.01899,13,1.032332,F,Control,4,yak_375,yak,375,0.00102630769230769,A
46A,1.035158,18,1.0499,M,Rotenone,3,yak_375,yak,375,0.000819000000000002,A
46A,1.004046,19,1.018686,M,Rotenone,9,yak_375,yak,375,0.000770526315789473,A
46A,0.956532,13,0.965058,M,Control,4,yak_375,yak,375,0.000655846153846148,A
46A,1.002364,20,1.017682,M,Rotenone,9,yak_375,yak,375,0.000765899999999997,A
46A,0.996468,12,1.009032,F,Control,7,yak_375,yak,375,0.00104699999999999,A
46A,1.004312,8,1.012894,F,Rotenone,6,yak_375,yak,375,0.00107274999999998,A
46A,1.024018,6,1.02953,F,Rotenone,5,yak_375,yak,375,0.00091866666666666,A
46A,1.003714,15,1.01314,M,Rotenone,7,yak_375,yak,375,0.000628399999999996,A
46A,0.995854,13,1.005052,M,Rotenone,4,yak_375,yak,375,0.000707538461538465,A
46A,1.000118,9,1.005892,M,Rotenone,6,yak_375,yak,375,0.00064155555555555,A
46A,0.97127,12,0.978966,M,Control,6,yak_375,yak,375,0.000641333333333336,A
46A,1.014852,14,1.030084,F,Rotenone,4,yak_375,yak,375,0.00108799999999999,A
46A,1.02648,15,1.040194,F,Rotenone,2,yak_375,yak,375,0.000914266666666667,A
46A,1.038674,20,1.062902,F,Control,3,yak_375,yak,375,0.0012114,A
46A,1.032426,19,1.056174,F,Control,3,yak_375,yak,375,0.0012498947368421,A
46A,0.991998,11,1.003978,F,Control,7,yak_375,yak,375,0.00108909090909091,A
46A,1.030452,8,1.0386,F,Rotenone,6,yak_375,yak,375,0.00101850000000001,A
46A,1.02264,26,1.035074,M,Rotenone,1,yak_375,yak,375,0.000478230769230771,A
46A,1.03961,13,1.05449,F,Rotenone,7,yak_375,yak,375,0.00114461538461538,A
46A,1.026828,19,1.04752,F,Rotenone,1,yak_375,yak,375,0.00108905263157894,A
46A,0.993594,12,1.005916,F,Control,7,yak_375,yak,375,0.00102683333333334,A
46A,1.014894,13,1.03038,F,Rotenone,7,yak_375,yak,375,0.00119123076923078,A
46A,1.011182,24,1.029862,M,Control,3,yak_375,yak,375,0.000778333333333335,A
46A,1.004274,22,1.019728,M,Rotenone,9,yak_375,yak,375,0.000702454545454539,A
46A,1.000158,13,1.015436,F,Control,2,yak_375,yak,375,0.00117523076923076,A
46A,1.017814,13,1.031688,F,Control,4,yak_375,yak,375,0.00106723076923076,A
46A,0.971876,20,0.98684,M,Control,9,yak_375,yak,375,0.000748200000000004,A
46A,1.06944,19,1.092648,F,Rotenone,3,yak_375,yak,375,0.00122147368421053,A
46A,0.958748,21,0.986594,M,Control,9,yak_375,yak,375,0.001326,A
46A,1.011058,8,1.01976,F,Rotenone,6,yak_375,yak,375,0.00108775,A
46A,0.966022,12,0.9736,M,Control,7,yak_375,yak,375,0.000631499999999998,A
46A,1.039674,13,1.053416,F,Rotenone,4,yak_375,yak,375,0.00105707692307692,A
46A,0.993412,10,1.003544,F,Control,6,yak_375,yak,375,0.0010132,A
46A,0.963328,14,0.974058,M,Control,2,yak_375,yak,375,0.000766428571428573,A
46A,1.03177,18,1.04681,M,Rotenone,3,yak_375,yak,375,0.000835555555555552,A
46A,1.0266,21,1.05134,F,Rotenone,9,yak_375,yak,375,0.00117809523809524,A
46A,0.968958,12,0.977026,M,Control,6,yak_375,yak,375,0.00067233333333333,A
46A,0.978396,12,0.985992,M,Control,5,yak_375,yak,375,0.000632999999999995,A
46A,0.952596,12,0.960786,M,Control,5,yak_375,yak,375,0.000682500000000003,A
46A,1.00763,21,1.02377,M,Control,3,yak_375,yak,375,0.000768571428571431,A
46A,0.958688,12,0.966202,M,Control,5,yak_375,yak,375,0.000626166666666668,A
46A,1.039588,14,1.054634,F,Rotenone,4,yak_375,yak,375,0.00107471428571429,A
46A,0.971228,19,0.982696,M,Control,1,yak_375,yak,375,0.000603578947368423,A
46A,1.019982,4,1.024694,F,Rotenone,2,yak_375,yak,375,0.00117800000000001,A
46A,0.952594,14,0.963816,M,Control,2,yak_375,yak,375,0.000801571428571425,A
46A,0.998562,15,1.009654,M,Rotenone,7,yak_375,yak,375,0.000739466666666673,A
46A,1.010468,14,1.025028,F,Control,4,yak_375,yak,375,0.00104000000000001,A
46A,1.005732,15,1.015528,M,Rotenone,7,yak_375,yak,375,0.000653066666666661,A
46A,1.000046,7,1.006704,F,Control,5,yak_375,yak,375,0.000951142857142865,A
46A,1.020596,20,1.038648,M,Rotenone,1,yak_375,yak,375,0.000902599999999998,A
46A,1.006114,8,1.01139,M,Rotenone,6,yak_375,yak,375,0.000659500000000007,A
46A,1.002918,13,1.010862,M,Rotenone,5,yak_375,yak,375,0.000611076923076919,A
46A,1.00697,12,1.013654,M,Rotenone,5,yak_375,yak,375,0.000557000000000011,A
46A,1.005842,8,1.010906,M,Rotenone,6,yak_375,yak,375,0.000633000000000022,A
46B,1.025432,20,1.03917,M,Control,3,yak_375,yak,375,0.000686900000000001,B
46B,0.963492,18,0.977398,M,Control,1,yak_375,yak,375,0.000772555555555554,B
46B,1.030048,18,1.043132,M,Rotenone,3,yak_375,yak,375,0.000726888888888882,B
46B,1.038146,4,1.040722,M,Rotenone,3,yak_375,yak,375,0.000643999999999978,B
46B,1.046768,18,1.066008,F,Rotenone,3,yak_375,yak,375,0.0010688888888889,B
46B,1.006722,17,1.019452,M,Rotenone,9,yak_375,yak,375,0.000748823529411772,B
46B,0.966936,20,0.980496,M,Control,1,yak_375,yak,375,0.000678000000000001,B
46B,1.011828,20,1.027874,M,Rotenone,1,yak_375,yak,375,0.0008023,B
46B,0.959028,19,0.972572,M,Control,9,yak_375,yak,375,0.000712842105263158,B
46B,1.03276,10,1.044374,F,Control,3,yak_375,yak,375,0.0011614,B
46B,1.007262,20,1.021752,M,Control,3,yak_375,yak,375,0.000724499999999995,B
46B,0.997976,21,1.022864,F,Control,9,yak_375,yak,375,0.00118514285714286,B
46B,1.0024,20,1.017626,M,Rotenone,9,yak_375,yak,375,0.000761299999999998,B
46B,0.998892,20,1.020472,F,Control,1,yak_375,yak,375,0.001079,B
46B,1.01474,19,1.036822,F,Rotenone,9,yak_375,yak,375,0.00116221052631579,B
46B,0.999146,16,1.016574,F,Control,1,yak_375,yak,375,0.00108925000000001,B
46B,1.021252,17,1.037664,F,Rotenone,1,yak_375,yak,375,0.000965411764705875,B
46B,0.999764,20,1.022266,F,Control,9,yak_375,yak,375,0.0011251,B
46B,1.049802,17,1.067626,F,Rotenone,3,yak_375,yak,375,0.0010484705882353,B
46B,1.041376,11,1.055044,F,Control,3,yak_375,yak,375,0.00124254545454546,B
46B,0.993508,20,1.015184,F,Control,9,yak_375,yak,375,0.00108380000000001,B
46B,1.029924,18,1.046016,F,Rotenone,2,yak_375,yak,375,0.000894,B
46B,0.963654,19,0.977582,M,Control,2,yak_375,yak,375,0.000733052631578944,B
46B,1.027712,23,1.054344,F,Rotenone,9,yak_375,yak,375,0.00115791304347826,B
46B,1.005682,10,1.019912,M,Rotenone,2,yak_375,yak,375,0.001423,B
46B,0.999308,14,1.014008,F,Control,2,yak_375,yak,375,0.00105,B
46B,1.011524,21,1.035032,M,Rotenone,1,yak_375,yak,375,0.00111942857142856,B
46B,0.963772,19,0.976262,M,Control,9,yak_375,yak,375,0.000657368421052632,B
46B,0.99515,14,1.010128,F,Control,2,yak_375,yak,375,0.00106985714285714,B
46B,1.02317,14,1.036704,F,Rotenone,2,yak_375,yak,375,0.000966714285714297,B
46B,0.998198,17,1.010912,M,Rotenone,2,yak_375,yak,375,0.000747882352941177,B
46B,0.95265,19,0.965482,M,Control,2,yak_375,yak,375,0.000675368421052629,B
46B,1.026976,21,1.052964,F,Rotenone,9,yak_375,yak,375,0.00123752380952382,B
46B,0.997798,23,1.014596,M,Rotenone,9,yak_375,yak,375,0.00073034782608696,B
46B,1.02339,20,1.043108,F,Rotenone,1,yak_375,yak,375,0.000985899999999995,B
46B,0.950894,20,0.96537,M,Control,9,yak_375,yak,375,0.000723799999999997,B
4A,0.963968,21,0.97944,M,Control,9,ZW133_Ore,ZW133,Ore,0.000736761904761901,A
4A,0.997868,19,1.012534,M,Rotenone,9,ZW133_Ore,ZW133,Ore,0.000771894736842109,A
4A,1.023806,21,1.050576,F,Rotenone,9,ZW133_Ore,ZW133,Ore,0.0012747619047619,A
4A,1.030536,16,1.046214,F,Rotenone,2,ZW133_Ore,ZW133,Ore,0.000979875000000005,A
