Mito,Nuc,Sex,Y,Set,Build,Treatment,Stock.x,Stock.y
Bei54,Ore,M,0.85703125,1,B,Control,20B,20B
Bei54,Ore,M,0.91640625,1,B,Control,20B,20B
Bei54,Ore,M,0.9546875,1,B,Control,20B,20B
Bei54,Ore,M,0.81015625,1,B,Control,20B,20B
Bei54,Ore,M,0.7640625,1,B,Control,20B,20B
Bei54,Ore,M,0.86171875,1,B,Control,20B,20B
Bei54,Ore,M,0.85703125,1,B,Control,20B,20B
Bei54,Ore,M,0.94375,1,B,Control,20B,20B
Bei54,Ore,M,0.9625,1,B,Control,20B,20B
Bei54,Ore,M,0.84375,1,B,Control,20B,20B
Bei54,Ore,M,0.93046875,1,B,Control,20B,20B
Bei54,Ore,M,0.91015625,1,B,Control,20B,20B
Bei54,Ore,M,0.85234375,1,B,Control,20B,20B
Bei54,Ore,M,0.7140625,1,B,Control,20B,20B
Bei54,Ore,M,0.95546875,1,B,Control,20B,20B
Bei54,Ore,M,0.90859375,1,B,Control,20B,20B
Bei54,Ore,M,0.75625,1,B,Control,20B,20B
Bei54,Ore,M,0.9953125,1,B,Control,20B,20B
ZW142,Ore,M,0.19609375,1,B,Control,2B,2B
ZW142,Ore,M,0.70234375,1,B,Control,2B,2B
ZW142,Ore,M,0.0890625,1,B,Control,2B,2B
ZW142,Ore,M,0.12890625,1,B,Control,2B,2B
ZW142,Ore,M,0.4109375,1,B,Control,2B,2B
ZW142,Ore,M,0.846875,1,B,Control,2B,2B
ZW142,Ore,M,0.08828125,1,B,Control,2B,2B
ZW142,Ore,M,0.4125,1,B,Control,2B,2B
ZW142,Ore,M,0.80546875,1,B,Control,2B,2B
ZW142,Ore,M,0.80546875,1,B,Control,2B,2B
ZW142,Ore,M,0.83203125,1,B,Control,2B,2B
ZW142,Ore,M,0.77421875,1,B,Control,2B,2B
ZW142,Ore,M,0.80390625,1,B,Control,2B,2B
ZW142,Ore,M,0.89296875,1,B,Control,2B,2B
ZW142,Ore,M,0.87421875,1,B,Control,2B,2B
ZW142,Ore,M,0.84375,1,B,Control,2B,2B
ZW142,Ore,M,0.7578125,1,B,Control,2B,2B
ZW142,Ore,M,0.846875,1,B,Control,2B,2B
ZW142,Ore,M,0.875,1,B,Control,2B,2B
ZW142,Ore,M,0.7296875,1,B,Control,2B,2B
ZW142,Ore,M,0.86171875,1,B,Control,2B,2B
ZW142,Ore,M,0.91171875,1,B,Control,2B,2B
ZW142,Ore,M,0.7796875,1,B,Control,2B,2B
ZW142,Ore,M,0.86796875,1,B,Control,2B,2B
ZW142,Ore,M,0.8734375,1,B,Control,2B,2B
ZW142,Ore,M,0.8640625,1,B,Control,2B,2B
ZW142,Ore,M,0.90625,1,B,Control,2B,2B
ZW142,Ore,M,0.86171875,1,B,Control,2B,2B
ZW142,Ore,M,0.86328125,1,B,Control,2B,2B
ZW142,Ore,M,0.99609375,1,B,Control,2B,2B
ZW142,Ore,M,0.865625,1,B,Control,2B,2B
ZW142,Ore,M,0.79140625,1,B,Control,2B,2B
ZW142,Ore,M,0.65078125,1,B,Control,2B,2B
ZW142,Ore,M,0.83125,1,B,Control,2B,2B
ZW142,Ore,M,0.87890625,1,B,Control,2B,2B
ZW142,Ore,M,0.66015625,1,B,Control,2B,2B
ZW142,Ore,M,0.75625,1,B,Control,2B,2B
ZW142,Ore,M,0.77265625,1,B,Control,2B,2B
ZW142,Ore,M,0.85625,1,B,Control,2B,2B
ZW142,Ore,M,0.86171875,1,B,Control,2B,2B
ZW142,Ore,M,0.86640625,1,B,Control,2B,2B
ZW142,Ore,M,0.875,1,B,Control,2B,2B
ZW142,Ore,M,0.778125,1,B,Control,2B,2B
ZW142,Ore,M,0.84375,1,B,Control,2B,2B
ZW142,Ore,M,0.8953125,1,B,Control,2B,2B
ZW142,Ore,M,0.82421875,1,B,Control,2B,2B
ZW142,Ore,M,0.8453125,1,B,Control,2B,2B
ZW142,Ore,M,0.72109375,1,B,Control,2B,2B
ZW142,Ore,M,0.8328125,1,B,Control,2B,2B
ZW142,Ore,M,0.859375,1,B,Control,2B,2B
ZW142,Ore,M,0.8171875,1,B,Control,2B,2B
ZW142,Ore,M,0.88515625,1,B,Control,2B,2B
ZW142,Ore,M,0.71484375,1,B,Control,2B,2B
ZW142,Ore,M,0.7421875,1,B,Control,2B,2B
ZW142,Ore,M,0.80078125,1,B,Control,2B,2B
ZW142,Ore,M,0.865625,1,B,Control,2B,2B
ZW142,Ore,M,0.721875,1,B,Control,2B,2B
ZW142,Ore,M,0.83125,1,B,Control,2B,2B
ZW142,Ore,M,0.78515625,1,B,Control,2B,2B
ZW142,Ore,M,0.821875,1,B,Control,2B,2B
ZW142,Ore,M,0.859375,1,B,Control,2B,2B
ZW142,Ore,M,0.7953125,1,B,Control,2B,2B
ZW142,Ore,M,0.86015625,1,B,Control,2B,2B
ZW142,Ore,M,0.9171875,1,B,Control,2B,2B
ZW142,Ore,M,0.74296875,1,B,Control,2B,2B
ZW142,Ore,M,0.7703125,1,B,Control,2B,2B
ZW142,Ore,M,0.77109375,1,B,Control,2B,2B
ZW142,Ore,M,0.8078125,1,B,Control,2B,2B
ZW142,Ore,M,0.8640625,1,B,Control,2B,2B
ZW142,Ore,M,0.88828125,1,B,Control,2B,2B
ZW142,Ore,M,0.8453125,1,B,Control,2B,2B
ZW142,Ore,M,0.72265625,1,B,Control,2B,2B
ZW142,Ore,M,0.809375,1,B,Control,2B,2B
ZW142,Ore,M,0.90390625,1,B,Control,2B,2B
ZW142,Ore,M,0.90859375,1,B,Control,2B,2B
Bei59,375,F,0.4015625,1,A,Control,29A,29A
Bei59,375,F,0.86015625,1,A,Control,29A,29A
Bei59,375,F,0.08828125,1,A,Control,29A,29A
Bei59,375,F,0.94765625,1,A,Control,29A,29A
Bei59,375,F,0.8171875,1,A,Control,29A,29A
Bei59,375,F,0.94140625,1,A,Control,29A,29A
Bei59,375,F,0.68359375,1,A,Control,29A,29A
Bei59,375,F,0.75859375,1,A,Control,29A,29A
Bei59,375,F,0.80234375,1,A,Control,29A,29A
Bei59,375,F,0.8953125,1,A,Control,29A,29A
Bei59,375,F,0.85546875,1,A,Control,29A,29A
Bei59,375,F,0.88671875,1,A,Control,29A,29A
Bei59,375,F,0.884375,1,A,Control,29A,29A
Bei59,375,F,0.9375,1,A,Control,29A,29A
Bei59,375,F,0.80546875,1,A,Control,29A,29A
Bei59,375,F,0.8375,1,A,Control,29A,29A
Bei59,375,F,0.83359375,1,A,Control,29A,29A
Bei59,375,F,0.878125,1,A,Control,29A,29A
Bei59,375,F,0.99453125,1,A,Control,29A,29A
Bei59,375,F,0.81640625,1,A,Control,29A,29A
Bei59,375,F,0.8453125,1,A,Control,29A,29A
Bei59,375,F,0.903125,1,A,Control,29A,29A
Bei59,375,F,0.9171875,1,A,Control,29A,29A
Bei59,375,F,0.90078125,1,A,Control,29A,29A
Bei59,375,F,0.9078125,1,A,Control,29A,29A
Bei59,375,F,0.9046875,1,A,Control,29A,29A
Bei59,375,F,0.9171875,1,A,Control,29A,29A
Bei59,375,F,0.7921875,1,A,Control,29A,29A
Bei59,375,F,0.81796875,1,A,Control,29A,29A
Bei59,375,F,0.87890625,1,A,Control,29A,29A
Bei59,375,F,0.8328125,1,A,Control,29A,29A
Bei59,375,F,0.853125,1,A,Control,29A,29A
Bei59,375,F,0.86171875,1,A,Control,29A,29A
Bei59,375,F,0.9046875,1,A,Control,29A,29A
Bei59,375,F,0.8765625,1,A,Control,29A,29A
Bei59,375,F,0.88515625,1,A,Control,29A,29A
Bei59,375,F,0.921875,1,A,Control,29A,29A
Bei59,375,F,0.94453125,1,A,Control,29A,29A
Bei59,375,F,0.94921875,1,A,Control,29A,29A
Bei59,375,F,0.775,1,A,Control,29A,29A
Bei59,375,F,0.87890625,1,A,Control,29A,29A
Bei59,375,F,0.8859375,1,A,Control,29A,29A
Bei59,375,F,0.88671875,1,A,Control,29A,29A
Bei59,375,F,0.81796875,1,A,Control,29A,29A
Bei59,375,F,0.834375,1,A,Control,29A,29A
Bei59,375,F,0.9109375,1,A,Control,29A,29A
Bei59,375,F,0.93671875,1,A,Control,29A,29A
Bei59,375,F,0.90390625,1,A,Control,29A,29A
Bei59,375,F,0.80078125,1,A,Control,29A,29A
Bei59,375,F,0.96875,1,A,Control,29A,29A
Bei59,375,F,0.8625,1,A,Control,29A,29A
Bei59,375,F,0.934375,1,A,Control,29A,29A
Bei59,375,F,0.91796875,1,A,Control,29A,29A
Bei59,375,F,0.94921875,1,A,Control,29A,29A
Bei59,375,F,0.86640625,1,A,Control,29A,29A
Bei59,375,F,0.93046875,1,A,Control,29A,29A
Bei59,375,F,0.8890625,1,A,Control,29A,29A
Bei59,375,F,0.93046875,1,A,Control,29A,29A
Bei59,375,F,0.90625,1,A,Control,29A,29A
Bei59,375,F,0.77265625,1,A,Control,29A,29A
Bei59,375,F,0.78984375,1,A,Control,29A,29A
Bei59,375,F,0.99453125,1,A,Control,29A,29A
Bei59,375,F,0.9015625,1,A,Control,29A,29A
Bei59,375,F,0.9359375,1,A,Control,29A,29A
Bei59,375,F,0.953125,1,A,Control,29A,29A
Bei59,375,F,1,1,A,Control,29A,29A
sm21,Ore,M,0.09609375,1,B,Control,41B,41B
sm21,Ore,M,0.30859375,1,B,Control,41B,41B
sm21,Ore,M,0.3,1,B,Control,41B,41B
sm21,Ore,M,0.5046875,1,B,Control,41B,41B
sm21,Ore,M,0.49140625,1,B,Control,41B,41B
sm21,Ore,M,0.72734375,1,B,Control,41B,41B
sm21,Ore,M,0.93046875,1,B,Control,41B,41B
sm21,Ore,M,0.94375,1,B,Control,41B,41B
sm21,Ore,M,0.2546875,1,B,Control,41B,41B
sm21,Ore,M,0.10625,1,B,Control,41B,41B
sm21,Ore,M,0.43984375,1,B,Control,41B,41B
sm21,Ore,M,0.0953125,1,B,Control,41B,41B
sm21,Ore,M,0.20859375,1,B,Control,41B,41B
sm21,Ore,M,0.81171875,1,B,Control,41B,41B
sm21,Ore,M,0.81640625,1,B,Control,41B,41B
sm21,Ore,M,0.8765625,1,B,Control,41B,41B
sm21,Ore,M,0.82578125,1,B,Control,41B,41B
sm21,Ore,M,0.8359375,1,B,Control,41B,41B
sm21,Ore,M,0.846875,1,B,Control,41B,41B
sm21,Ore,M,0.8984375,1,B,Control,41B,41B
sm21,Ore,M,0.8875,1,B,Control,41B,41B
sm21,Ore,M,0.8890625,1,B,Control,41B,41B
sm21,Ore,M,0.81484375,1,B,Control,41B,41B
sm21,Ore,M,0.6265625,1,B,Control,41B,41B
sm21,Ore,M,0.84140625,1,B,Control,41B,41B
sm21,Ore,M,0.8328125,1,B,Control,41B,41B
sm21,Ore,M,0.31640625,1,B,Control,41B,41B
sm21,Ore,M,0.9515625,1,B,Control,41B,41B
sm21,Ore,M,0.90078125,1,B,Control,41B,41B
sm21,Ore,M,0.9140625,1,B,Control,41B,41B
sm21,Ore,M,0.8125,1,B,Control,41B,41B
sm21,Ore,M,0.55703125,1,B,Control,41B,41B
sm21,Ore,M,0.64765625,1,B,Control,41B,41B
sm21,Ore,M,0.8296875,1,B,Control,41B,41B
sm21,Ore,M,0.953125,1,B,Control,41B,41B
sm21,Ore,M,0.65,1,B,Control,41B,41B
sm21,Ore,M,0.71328125,1,B,Control,41B,41B
sm21,Ore,M,0.759375,1,B,Control,41B,41B
sm21,Ore,M,0.88828125,1,B,Control,41B,41B
sm21,Ore,M,0.88046875,1,B,Control,41B,41B
sm21,Ore,M,0.68828125,1,B,Control,41B,41B
sm21,Ore,M,0.77890625,1,B,Control,41B,41B
sm21,Ore,M,0.8,1,B,Control,41B,41B
sm21,Ore,M,0.8796875,1,B,Control,41B,41B
sm21,Ore,M,0.8921875,1,B,Control,41B,41B
sm21,Ore,M,0.9046875,1,B,Control,41B,41B
sm21,Ore,M,0.93046875,1,B,Control,41B,41B
sm21,Ore,M,0.48125,1,B,Control,41B,41B
sm21,Ore,M,0.8046875,1,B,Control,41B,41B
sm21,Ore,M,0.834375,1,B,Control,41B,41B
sm21,Ore,M,0.83671875,1,B,Control,41B,41B
sm21,Ore,M,0.85859375,1,B,Control,41B,41B
sm21,Ore,M,0.903125,1,B,Control,41B,41B
sm21,Ore,M,0.8046875,1,B,Control,41B,41B
sm21,Ore,M,0.9296875,1,B,Control,41B,41B
sm21,Ore,M,0.959375,1,B,Control,41B,41B
sm21,Ore,M,0.6265625,1,B,Control,41B,41B
sm21,Ore,M,0.83359375,1,B,Control,41B,41B
sm21,Ore,M,0.75078125,1,B,Control,41B,41B
sm21,Ore,M,0.81875,1,B,Control,41B,41B
sm21,Ore,M,0.85703125,1,B,Control,41B,41B
sm21,Ore,M,0.89296875,1,B,Control,41B,41B
sm21,Ore,M,0.70859375,1,B,Control,41B,41B
sm21,Ore,M,0.88359375,1,B,Control,41B,41B
sm21,Ore,M,0.71953125,1,B,Control,41B,41B
sm21,Ore,M,0.86484375,1,B,Control,41B,41B
sm21,Ore,M,0.8765625,1,B,Control,41B,41B
sm21,Ore,M,0.72265625,1,B,Control,41B,41B
sm21,Ore,M,0.89296875,1,B,Control,41B,41B
sm21,Ore,M,0.89765625,1,B,Control,41B,41B
sm21,Ore,M,0.7234375,1,B,Control,41B,41B
sm21,Ore,M,0.74609375,1,B,Control,41B,41B
sm21,Ore,M,0.83046875,1,B,Control,41B,41B
sm21,Ore,M,0.88984375,1,B,Control,41B,41B
sm21,Ore,M,0.834375,1,B,Control,41B,41B
sm21,Ore,M,0.74296875,1,B,Control,41B,41B
sm21,Ore,M,0.81640625,1,B,Control,41B,41B
sm21,Ore,M,0.9828125,1,B,Control,41B,41B
sm21,Ore,M,0.715625,1,B,Control,41B,41B
sm21,Ore,M,0.8078125,1,B,Control,41B,41B
sm21,Ore,M,0.8453125,1,B,Control,41B,41B
sm21,Ore,M,0.82890625,1,B,Control,41B,41B
sm21,Ore,M,1,1,B,Control,41B,41B
sm21,Ore,M,0.90703125,1,B,Control,41B,41B
yak,Ore,M,0.146875,1,A,Control,42A,42A
yak,Ore,M,0.19921875,1,A,Control,42A,42A
yak,Ore,M,0.1203125,1,A,Control,42A,42A
yak,Ore,M,0.60234375,1,A,Control,42A,42A
yak,Ore,M,0.8890625,1,A,Control,42A,42A
yak,Ore,M,0.140625,1,A,Control,42A,42A
yak,Ore,M,0.853125,1,A,Control,42A,42A
yak,Ore,M,0.88359375,1,A,Control,42A,42A
yak,Ore,M,0.61640625,1,A,Control,42A,42A
yak,Ore,M,0.59765625,1,A,Control,42A,42A
yak,Ore,M,0.93125,1,A,Control,42A,42A
yak,Ore,M,0.98984375,1,A,Control,42A,42A
yak,Ore,M,0.915625,1,A,Control,42A,42A
yak,Ore,M,0.57265625,1,A,Control,42A,42A
yak,Ore,M,0.81171875,1,A,Control,42A,42A
yak,Ore,M,0.8265625,1,A,Control,42A,42A
yak,Ore,M,0.86796875,1,A,Control,42A,42A
yak,Ore,M,0.90078125,1,A,Control,42A,42A
yak,Ore,M,0.9578125,1,A,Control,42A,42A
yak,Ore,M,0.87421875,1,A,Control,42A,42A
yak,Ore,M,0.6125,1,A,Control,42A,42A
yak,Ore,M,0.85703125,1,A,Control,42A,42A
yak,Ore,M,0.925,1,A,Control,42A,42A
yak,Ore,M,0.95625,1,A,Control,42A,42A
yak,Ore,M,0.65078125,1,A,Control,42A,42A
yak,Ore,M,0.84296875,1,A,Control,42A,42A
yak,Ore,M,0.959375,1,A,Control,42A,42A
yak,Ore,M,0.87421875,1,A,Control,42A,42A
yak,Ore,M,0.84375,1,A,Control,42A,42A
yak,Ore,M,0.8515625,1,A,Control,42A,42A
yak,Ore,M,0.86640625,1,A,Control,42A,42A
yak,Ore,M,0.88515625,1,A,Control,42A,42A
yak,Ore,M,0.9171875,1,A,Control,42A,42A
yak,Ore,M,0.73515625,1,A,Control,42A,42A
yak,Ore,M,0.87109375,1,A,Control,42A,42A
yak,Ore,M,0.89375,1,A,Control,42A,42A
yak,Ore,M,0.93984375,1,A,Control,42A,42A
yak,Ore,M,0.953125,1,A,Control,42A,42A
yak,Ore,M,0.828125,1,A,Control,42A,42A
yak,Ore,M,0.83515625,1,A,Control,42A,42A
yak,Ore,M,0.94609375,1,A,Control,42A,42A
yak,Ore,M,0.70390625,1,A,Control,42A,42A
yak,Ore,M,0.81640625,1,A,Control,42A,42A
yak,Ore,M,0.8703125,1,A,Control,42A,42A
yak,Ore,M,0.73828125,1,A,Control,42A,42A
yak,Ore,M,0.89921875,1,A,Control,42A,42A
yak,Ore,M,0.9359375,1,A,Control,42A,42A
yak,Ore,M,0.85703125,1,A,Control,42A,42A
yak,Ore,M,0.9078125,1,A,Control,42A,42A
yak,Ore,M,0.78828125,1,A,Control,42A,42A
yak,Ore,M,0.87109375,1,A,Control,42A,42A
yak,Ore,M,0.92734375,1,A,Control,42A,42A
yak,Ore,M,0.79609375,1,A,Control,42A,42A
yak,Ore,M,0.93515625,1,A,Control,42A,42A
yak,Ore,M,0.87109375,1,A,Control,42A,42A
yak,Ore,M,0.91953125,1,A,Control,42A,42A
yak,Ore,M,0.8875,1,A,Control,42A,42A
Ore,Ore,M,0.22734375,1,parental,Control,Ore,Ore
Ore,Ore,M,0.628125,1,parental,Control,Ore,Ore
Ore,Ore,M,0.709375,1,parental,Control,Ore,Ore
Ore,Ore,M,0.096875,1,parental,Control,Ore,Ore
Ore,Ore,M,0.75625,1,parental,Control,Ore,Ore
Ore,Ore,M,0.78828125,1,parental,Control,Ore,Ore
Ore,Ore,M,0.98359375,1,parental,Control,Ore,Ore
Ore,Ore,M,0.8890625,1,parental,Control,Ore,Ore
Ore,Ore,M,0.646875,1,parental,Control,Ore,Ore
Ore,Ore,M,0.7890625,1,parental,Control,Ore,Ore
Ore,Ore,M,0.884375,1,parental,Control,Ore,Ore
Ore,Ore,M,0.76015625,1,parental,Control,Ore,Ore
Ore,Ore,M,0.9625,1,parental,Control,Ore,Ore
Ore,Ore,M,0.96796875,1,parental,Control,Ore,Ore
Ore,Ore,M,0.81796875,1,parental,Control,Ore,Ore
Ore,Ore,M,0.8328125,1,parental,Control,Ore,Ore
Ore,Ore,M,0.90390625,1,parental,Control,Ore,Ore
Ore,Ore,M,0.49609375,1,parental,Control,Ore,Ore
Ore,Ore,M,0.85,1,parental,Control,Ore,Ore
Ore,Ore,M,0.89609375,1,parental,Control,Ore,Ore
Ore,Ore,M,0.703125,1,parental,Control,Ore,Ore
Ore,Ore,M,0.7375,1,parental,Control,Ore,Ore
Ore,Ore,M,0.853125,1,parental,Control,Ore,Ore
Ore,Ore,M,0.90703125,1,parental,Control,Ore,Ore
Ore,Ore,M,0.8734375,1,parental,Control,Ore,Ore
Ore,Ore,M,0.78828125,1,parental,Control,Ore,Ore
Ore,Ore,M,0.740625,1,parental,Control,Ore,Ore
Ore,Ore,M,0.84921875,1,parental,Control,Ore,Ore
Ore,Ore,M,0.93125,1,parental,Control,Ore,Ore
Ore,Ore,M,0.77734375,1,parental,Control,Ore,Ore
Ore,Ore,M,0.91640625,1,parental,Control,Ore,Ore
Ore,Ore,M,0.80625,1,parental,Control,Ore,Ore
Ore,Ore,M,0.8328125,1,parental,Control,Ore,Ore
Ore,Ore,M,0.8890625,1,parental,Control,Ore,Ore
Ore,Ore,M,0.9203125,1,parental,Control,Ore,Ore
Ore,Ore,M,0.8890625,1,parental,Control,Ore,Ore
Ore,Ore,M,0.89921875,1,parental,Control,Ore,Ore
Ore,Ore,M,0.95859375,1,parental,Control,Ore,Ore
Ore,Ore,M,0.8671875,1,parental,Control,Ore,Ore
Ore,Ore,M,0.8265625,1,parental,Control,Ore,Ore
Ore,Ore,M,0.88359375,1,parental,Control,Ore,Ore
Ore,Ore,M,0.82734375,1,parental,Control,Ore,Ore
Ore,Ore,M,0.92265625,1,parental,Control,Ore,Ore
Ore,Ore,M,0.94453125,1,parental,Control,Ore,Ore
Ore,Ore,M,0.93359375,1,parental,Control,Ore,Ore
Ore,Ore,M,0.9390625,1,parental,Control,Ore,Ore
Ore,Ore,M,0.81640625,1,parental,Control,Ore,Ore
Ore,Ore,M,0.8734375,1,parental,Control,Ore,Ore
Ore,Ore,M,0.94375,1,parental,Control,Ore,Ore
Ore,Ore,M,0.76328125,1,parental,Control,Ore,Ore
Ore,Ore,M,0.875,1,parental,Control,Ore,Ore
Ore,Ore,M,0.96328125,1,parental,Control,Ore,Ore
Ore,Ore,M,0.8671875,1,parental,Control,Ore,Ore
Ore,Ore,M,0.94375,1,parental,Control,Ore,Ore
Ore,Ore,M,0.815625,1,parental,Control,Ore,Ore
Ore,Ore,M,0.89765625,1,parental,Control,Ore,Ore
Ore,Ore,M,0.990625,1,parental,Control,Ore,Ore
Ore,Ore,M,0.92734375,1,parental,Control,Ore,Ore
Ore,Ore,M,0.95546875,1,parental,Control,Ore,Ore
Ore,Ore,M,0.9171875,1,parental,Control,Ore,Ore
Ore,Ore,M,0.8953125,1,parental,Control,Ore,Ore
Ore,Ore,M,0.89765625,1,parental,Control,Ore,Ore
Ore,Ore,M,0.93046875,1,parental,Control,Ore,Ore
Ore,Ore,M,0.95390625,1,parental,Control,Ore,Ore
Ore,Ore,M,0.9796875,1,parental,Control,Ore,Ore
Ore,Ore,M,0.88203125,1,parental,Control,Ore,Ore
Ore,Ore,M,0.915625,1,parental,Control,Ore,Ore
Ore,Ore,M,0.84765625,1,parental,Control,Ore,Ore
Ore,Ore,M,0.965625,1,parental,Control,Ore,Ore
Ore,Ore,M,0.971875,1,parental,Control,Ore,Ore
Ore,Ore,M,0.98359375,1,parental,Control,Ore,Ore
Ore,Ore,M,0.9328125,1,parental,Control,Ore,Ore
ZW142,375,F,0.20546875,1,B,Control,11B,11B
ZW142,375,F,0.37109375,1,B,Control,11B,11B
ZW142,375,F,0.8890625,1,B,Control,11B,11B
ZW142,375,F,0.86875,1,B,Control,11B,11B
ZW142,375,F,0.7796875,1,B,Control,11B,11B
ZW142,375,F,0.86328125,1,B,Control,11B,11B
ZW142,375,F,0.63125,1,B,Control,11B,11B
ZW142,375,F,0.821875,1,B,Control,11B,11B
ZW142,375,F,0.81640625,1,B,Control,11B,11B
ZW142,375,F,0.88671875,1,B,Control,11B,11B
ZW142,375,F,0.7921875,1,B,Control,11B,11B
ZW142,375,F,0.82578125,1,B,Control,11B,11B
ZW142,375,F,0.8921875,1,B,Control,11B,11B
ZW142,375,F,0.834375,1,B,Control,11B,11B
ZW142,375,F,0.10546875,1,B,Control,11B,11B
ZW142,375,F,0.71171875,1,B,Control,11B,11B
ZW142,375,F,0.884375,1,B,Control,11B,11B
ZW142,375,F,0.90703125,1,B,Control,11B,11B
ZW142,375,F,0.67734375,1,B,Control,11B,11B
ZW142,375,F,0.91328125,1,B,Control,11B,11B
ZW142,375,F,0.99921875,1,B,Control,11B,11B
ZW142,375,F,0.91484375,1,B,Control,11B,11B
ZW142,375,F,0.79453125,1,B,Control,11B,11B
ZW142,375,F,0.8375,1,B,Control,11B,11B
ZW142,375,F,0.94921875,1,B,Control,11B,11B
ZW142,375,F,0.8765625,1,B,Control,11B,11B
ZW142,375,F,0.878125,1,B,Control,11B,11B
ZW142,375,F,0.96328125,1,B,Control,11B,11B
ZW142,375,F,0.81328125,1,B,Control,11B,11B
ZW142,375,F,0.88203125,1,B,Control,11B,11B
ZW142,375,F,0.6140625,1,B,Control,11B,11B
ZW142,375,F,0.815625,1,B,Control,11B,11B
ZW142,375,F,0.90625,1,B,Control,11B,11B
ZW142,375,F,0.57265625,1,B,Control,11B,11B
ZW142,375,F,0.8828125,1,B,Control,11B,11B
ZW142,375,F,0.9765625,1,B,Control,11B,11B
ZW142,375,F,0.88515625,1,B,Control,11B,11B
ZW142,375,F,0.940625,1,B,Control,11B,11B
ZW142,375,F,0.87578125,1,B,Control,11B,11B
ZW142,375,F,0.259375,1,B,Control,11B,11B
ZW142,375,F,0.85546875,1,B,Control,11B,11B
ZW142,375,F,0.85546875,1,B,Control,11B,11B
ZW142,375,F,0.96796875,1,B,Control,11B,11B
ZW142,375,F,0.93671875,1,B,Control,11B,11B
ZW142,375,F,0.85078125,1,B,Control,11B,11B
ZW142,375,F,0.93828125,1,B,Control,11B,11B
ZW142,375,F,0.89375,1,B,Control,11B,11B
ZW142,375,F,0.9078125,1,B,Control,11B,11B
ZW142,375,F,0.9640625,1,B,Control,11B,11B
ZW142,375,F,0.8359375,1,B,Control,11B,11B
ZW142,375,F,0.8546875,1,B,Control,11B,11B
ZW142,375,F,0.9078125,1,B,Control,11B,11B
ZW142,375,F,0.95234375,1,B,Control,11B,11B
ZW142,375,F,0.91640625,1,B,Control,11B,11B
ZW142,375,F,1,1,B,Control,11B,11B
ZW142,375,F,0.9,1,B,Control,11B,11B
ZW142,375,F,0.96796875,1,B,Control,11B,11B
ZW142,375,F,0.94375,1,B,Control,11B,11B
ZW142,375,F,0.88203125,1,B,Control,11B,11B
ZW142,375,F,0.97421875,1,B,Control,11B,11B
ZW142,375,F,0.96953125,1,B,Control,11B,11B
ZW142,375,F,1,1,B,Control,11B,11B
ZW142,375,F,0.853125,1,B,Control,11B,11B
ZW142,375,F,0.934375,1,B,Control,11B,11B
ZW142,375,F,1,1,B,Control,11B,11B
ZW142,375,F,1,1,B,Control,11B,11B
ZW142,375,F,0.990625,1,B,Control,11B,11B
ZW142,375,F,0.95859375,1,B,Control,11B,11B
ZW142,375,F,1,1,B,Control,11B,11B
ZW142,375,F,0.99296875,1,B,Control,11B,11B
ZW142,375,F,0.653125,1,B,Control,11B,11B
Bei54,375,F,0.21171875,1,B,Control,30B,30B
Bei54,375,F,0.84453125,1,B,Control,30B,30B
Bei54,375,F,0.93671875,1,B,Control,30B,30B
Bei54,375,F,0.88515625,1,B,Control,30B,30B
Bei54,375,F,0.8515625,1,B,Control,30B,30B
Bei54,375,F,0.84296875,1,B,Control,30B,30B
Bei54,375,F,0.91484375,1,B,Control,30B,30B
Bei54,375,F,0.86796875,1,B,Control,30B,30B
Bei54,375,F,0.69609375,1,B,Control,30B,30B
Bei54,375,F,0.84375,1,B,Control,30B,30B
Bei54,375,F,0.9328125,1,B,Control,30B,30B
Bei54,375,F,0.08984375,1,B,Control,30B,30B
Bei54,375,F,0.7203125,1,B,Control,30B,30B
Bei54,375,F,0.71171875,1,B,Control,30B,30B
Bei54,375,F,0.9203125,1,B,Control,30B,30B
Bei54,375,F,0.72109375,1,B,Control,30B,30B
Bei54,375,F,0.96484375,1,B,Control,30B,30B
Bei54,375,F,0.71875,1,B,Control,30B,30B
Bei54,375,F,0.909375,1,B,Control,30B,30B
Bei54,375,F,0.73125,1,B,Control,30B,30B
Bei54,375,F,0.8671875,1,B,Control,30B,30B
Bei54,375,F,0.88359375,1,B,Control,30B,30B
Bei54,375,F,0.8921875,1,B,Control,30B,30B
Bei54,375,F,0.92109375,1,B,Control,30B,30B
Bei54,375,F,0.6984375,1,B,Control,30B,30B
Bei54,375,F,0.80234375,1,B,Control,30B,30B
Bei54,375,F,0.96171875,1,B,Control,30B,30B
Bei54,375,F,0.75859375,1,B,Control,30B,30B
Bei54,375,F,0.85546875,1,B,Control,30B,30B
Bei54,375,F,0.73671875,1,B,Control,30B,30B
Bei54,375,F,0.7984375,1,B,Control,30B,30B
Bei54,375,F,0.84296875,1,B,Control,30B,30B
Bei54,375,F,0.8734375,1,B,Control,30B,30B
Bei54,375,F,0.94765625,1,B,Control,30B,30B
Bei54,375,F,0.85625,1,B,Control,30B,30B
Bei54,375,F,0.915625,1,B,Control,30B,30B
Bei54,375,F,0.97109375,1,B,Control,30B,30B
Bei54,375,F,0.7984375,1,B,Control,30B,30B
Bei54,375,F,0.840625,1,B,Control,30B,30B
Bei54,375,F,0.65234375,1,B,Control,30B,30B
Bei54,375,F,0.8078125,1,B,Control,30B,30B
